date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,cpc,ctr,inline_link_clicks,inline_link_click_ctr,publisher_platform,platform_position,purchases,purchase_value,checkouts_initiated,purchase_roas,cpa,cvr
2025-11-25,2025-11-25,60.955459,1365,1133,1.204766,44.656014,51,1.195205,3.736264,47,3.443223,facebook,facebook_reels,1.0,51.94,,0.852098,60.955459,0.02127659574468085
2025-11-25,2025-11-25,4.522631,69,64,1.078125,65.545375,1,4.522631,1.449275,1,1.449275,facebook,facebook_stories,,,,,,
2025-11-25,2025-11-25,679.695392,17052,13046,1.307067,39.860157,630,1.078882,3.694581,489,2.867699,facebook,feed,18.0,330.31,,0.485968,37.76085511111111,0.03680981595092025
2025-11-25,2025-11-25,1.420827,159,119,1.336134,8.936016,1,1.420827,0.628931,1,0.628931,facebook,instream_video,,,,,,
2025-11-25,2025-11-25,3.742177,266,215,1.237209,14.068334,3,1.247392,1.12782,3,1.12782,facebook,marketplace,,,,,,
2025-11-25,2025-11-25,2.431414,663,249,2.662651,3.667292,2,1.215707,0.301659,2,0.301659,facebook,right_hand_column,,,,,,
2025-11-25,2025-11-25,2.041187,119,111,1.072072,17.152835,1,2.041187,0.840336,2,1.680672,facebook,search,,,,,,
2025-11-25,2025-11-25,27.475983,421,378,1.113757,65.263618,19,1.446104,4.513064,18,4.275534,instagram,feed,2.0,50.92,,1.853255,13.7379915,0.1111111111111111
2025-11-25,2025-11-25,15.819202,261,245,1.065306,60.609971,17,0.930541,6.51341,15,5.747126,instagram,instagram_reels,,,,,,
2025-11-25,2025-11-25,8.444913,148,137,1.080292,57.06022,3,2.814971,2.027027,3,2.027027,instagram,instagram_stories,1.0,51.94,,6.150449,8.444913,0.3333333333333333
2025-11-26,2025-11-26,1.470058,40,40,1.0,36.751462,4,0.367515,10.0,4,10.0,facebook,facebook_notification,,,,,,
2025-11-26,2025-11-26,0.330013,29,28,1.035714,11.379763,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2025-11-26,2025-11-26,70.042787,1920,1582,1.213654,36.480618,85,0.824033,4.427083,74,3.854167,facebook,facebook_reels,3.0,79.8,,1.139304,23.347595666666667,0.04054054054054054
2025-11-26,2025-11-26,6.53026,70,68,1.029412,93.289426,4,1.632565,5.714286,4,5.714286,facebook,facebook_stories,,,,,,
2025-11-26,2025-11-26,846.35367,20860,15756,1.32394,40.573043,754,1.122485,3.614573,638,3.058485,facebook,feed,23.0,423.13,,0.499945,36.797985652173914,0.03605015673981191
2025-11-26,2025-11-26,2.370094,282,236,1.194915,8.40459,3,0.790031,1.06383,3,1.06383,facebook,instream_video,,,,,,
2025-11-26,2025-11-26,7.240288,471,360,1.308333,15.372161,9,0.804476,1.910828,10,2.123142,facebook,marketplace,,,,,,
2025-11-26,2025-11-26,2.530101,685,254,2.69685,3.693578,4,0.632525,0.583942,4,0.583942,facebook,right_hand_column,2.0,39.9,,15.770124,1.2650505,0.5
2025-11-26,2025-11-26,2.910116,176,165,1.066667,16.534749,4,0.727529,2.272727,4,2.272727,facebook,search,,,,,,
2025-11-26,2025-11-26,40.941629,582,512,1.136719,70.346441,34,1.204166,5.841924,34,5.841924,instagram,feed,1.0,15.96,,0.389823,40.941629,0.029411764705882353
2025-11-26,2025-11-26,0.040002,3,1,3.0,13.333864,0,,0.0,0,,instagram,instagram_explore,,,,,,
2025-11-26,2025-11-26,13.960555,322,299,1.076923,43.355762,19,0.734766,5.900621,18,5.590062,instagram,instagram_reels,,,,,,
2025-11-26,2025-11-26,10.740427,192,159,1.207547,55.939725,10,1.074043,5.208333,10,5.208333,instagram,instagram_stories,,,,,,
2025-11-26,2025-11-26,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2025-11-27,2025-11-27,1.060265,36,36,1.0,29.451806,0,,0.0,0,,facebook,facebook_notification,,,,,,
2025-11-27,2025-11-27,1.010253,64,62,1.032258,15.785195,1,1.010253,1.5625,1,1.5625,facebook,facebook_profile_feed,,,,,,
2025-11-27,2025-11-27,118.18954,3530,2849,1.239031,33.481456,121,0.976773,3.427762,108,3.05949,facebook,facebook_reels,,,,,,
2025-11-27,2025-11-27,8.022005,2048,1349,1.518162,3.916995,8,1.002751,0.390625,8,0.390625,facebook,facebook_reels_overlay,1.0,,,,8.022005,0.125
2025-11-27,2025-11-27,12.623155,185,172,1.075581,68.23327,14,0.901654,7.567568,12,6.486486,facebook,facebook_stories,,,,,,
2025-11-27,2025-11-27,1398.03942,35381,25464,1.389452,39.513847,1377,1.015279,3.891919,1099,3.106187,facebook,feed,36.0,1139.15,,0.81482,38.834428333333335,0.03275705186533212
2025-11-27,2025-11-27,3.530882,298,243,1.226337,11.848599,2,1.765441,0.671141,2,0.671141,facebook,instream_video,,,,,,
2025-11-27,2025-11-27,9.852462,616,475,1.296842,15.994257,9,1.094718,1.461039,9,1.461039,facebook,marketplace,,,,,,
2025-11-27,2025-11-27,2.490623,723,264,2.738636,3.444844,2,1.245311,0.276625,2,0.276625,facebook,right_hand_column,2.0,16.99,,6.821588,1.2453115,1.0
2025-11-27,2025-11-27,4.621155,215,207,1.038647,21.493744,13,0.355473,6.046512,13,6.046512,facebook,search,,,,,,
2025-11-27,2025-11-27,67.026752,1081,969,1.115583,62.004396,47,1.426101,4.347826,48,4.440333,instagram,feed,1.0,22.23,,0.331659,67.026752,0.020833333333333332
2025-11-27,2025-11-27,0.04001,4,3,1.333333,10.0025,0,,0.0,0,,instagram,instagram_explore,,,,,,
2025-11-27,2025-11-27,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2025-11-27,2025-11-27,26.68667,515,469,1.098081,51.818777,25,1.067467,4.854369,25,4.854369,instagram,instagram_reels,,,,,,
2025-11-27,2025-11-27,0.020005,1,1,1.0,20.005,0,,0.0,0,,instagram,instagram_search,,,,,,
2025-11-27,2025-11-27,27.216802,420,343,1.22449,64.801911,18,1.512045,4.285714,18,4.285714,instagram,instagram_stories,,,,,,
2025-11-27,2025-11-27,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2025-11-28,2025-11-28,2.480571,41,41,1.0,60.501726,3,0.826857,7.317073,3,7.317073,facebook,facebook_notification,,,,,,
2025-11-28,2025-11-28,1.52035,60,58,1.034483,25.339164,0,,0.0,0,,facebook,facebook_profile_feed,1.0,31.92,,20.995168,1.52035,
2025-11-28,2025-11-28,148.904263,3215,2566,1.252923,46.315478,168,0.886335,5.225505,151,4.696734,facebook,facebook_reels,9.0,181.58,,1.219441,16.54491811111111,0.059602649006622516
2025-11-28,2025-11-28,8.321915,1797,1173,1.531969,4.631004,2,4.160957,0.111297,2,0.111297,facebook,facebook_reels_overlay,3.0,79.8,,9.589139,2.7739716666666667,1.5
2025-11-28,2025-11-28,23.745464,238,215,1.106977,99.770857,16,1.484091,6.722689,16,6.722689,facebook,facebook_stories,3.0,195.51,,8.233573,7.915154666666666,0.1875
2025-11-28,2025-11-28,2227.372524,33292,23994,1.387514,66.904137,1869,1.191746,5.613961,1505,4.520606,facebook,feed,64.0,2249.61,,1.009984,34.8026956875,0.0425249169435216
2025-11-28,2025-11-28,4.441022,316,264,1.19697,14.053867,0,,0.0,0,,facebook,instream_video,,,,,,
2025-11-28,2025-11-28,14.443323,637,479,1.329854,22.673977,5,2.888665,0.784929,5,0.784929,facebook,marketplace,1.0,24.99,,1.730211,14.443323,0.2
2025-11-28,2025-11-28,5.131181,612,221,2.769231,8.384282,3,1.710394,0.490196,3,0.490196,facebook,right_hand_column,,,,,,
2025-11-28,2025-11-28,8.111867,237,222,1.067568,34.227285,13,0.62399,5.485232,13,5.485232,facebook,search,1.0,15.96,,1.967488,8.111867,0.07692307692307693
2025-11-28,2025-11-28,121.07786,1155,990,1.166667,104.829316,67,1.807132,5.800866,74,6.406926,instagram,feed,3.0,233.73,,1.930411,40.35928666666667,0.04054054054054054
2025-11-28,2025-11-28,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore,,,,,,
2025-11-28,2025-11-28,0.050012,5,5,1.0,10.002302,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2025-11-28,2025-11-28,47.490928,560,508,1.102362,84.805228,38,1.249761,6.785714,39,6.964286,instagram,instagram_reels,,,,,,
2025-11-28,2025-11-28,0.040009,2,2,1.0,20.004603,0,,0.0,0,,instagram,instagram_search,,,,,,
2025-11-28,2025-11-28,37.858711,470,387,1.21447,80.55045,23,1.646031,4.893617,23,4.893617,instagram,instagram_stories,,,,,,
2025-11-28,2025-11-28,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2025-11-29,2025-11-29,0.710101,12,12,1.0,59.175059,0,,0.0,0,,facebook,facebook_notification,1.0,21.99,,30.967438,0.710101,
2025-11-29,2025-11-29,0.580082,18,18,1.0,32.226793,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2025-11-29,2025-11-29,59.57845,1312,1058,1.240076,45.410404,86,0.692773,6.554878,77,5.868902,facebook,facebook_reels,2.0,99.75,,1.674263,29.789225,0.025974025974025976
2025-11-29,2025-11-29,5.210739,1199,740,1.62027,4.345904,5,1.042148,0.417014,5,0.417014,facebook,facebook_reels_overlay,1.0,41.97,,8.05452,5.210739,0.2
2025-11-29,2025-11-29,7.601078,72,68,1.058824,105.570528,3,2.533693,4.166667,3,4.166667,facebook,facebook_stories,,,,,,
2025-11-29,2025-11-29,881.645038,12901,8435,1.529461,68.339279,919,0.959353,7.123479,746,5.782497,facebook,feed,49.0,1372.15,,1.556352,17.99275587755102,0.06568364611260054
2025-11-29,2025-11-29,2.96042,227,161,1.409938,13.041497,4,0.740105,1.762115,4,1.762115,facebook,instream_video,,,,,,
2025-11-29,2025-11-29,5.600794,235,160,1.46875,23.833167,8,0.700099,3.404255,8,3.404255,facebook,marketplace,,,,,,
2025-11-29,2025-11-29,1.520216,277,109,2.541284,5.488143,2,0.760108,0.722022,2,0.722022,facebook,right_hand_column,1.0,15.96,,10.498511,1.520216,0.5
2025-11-29,2025-11-29,4.790679,106,100,1.06,45.195089,18,0.266149,16.981132,18,16.981132,facebook,search,,,,,,
2025-11-29,2025-11-29,52.647467,617,516,1.195736,85.328147,49,1.074438,7.941653,47,7.617504,instagram,feed,3.0,71.82,,1.364168,17.549155666666667,0.06382978723404255
2025-11-29,2025-11-29,0.760108,2,2,1.0,380.053901,1,0.760108,50.0,1,50.0,instagram,instagram_explore,,,,,,
2025-11-29,2025-11-29,0.030004,2,2,1.0,15.002128,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2025-11-29,2025-11-29,14.142006,187,165,1.133333,75.625699,18,0.785667,9.625668,20,10.695187,instagram,instagram_reels,,,,,,
2025-11-29,2025-11-29,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_search,,,,,,
2025-11-29,2025-11-29,19.872818,218,173,1.260116,91.159718,13,1.528678,5.963303,13,5.963303,instagram,instagram_stories,1.0,31.92,,1.606214,19.872818,0.07692307692307693
2025-11-30,2025-11-30,2.030364,31,31,1.0,65.49562,2,1.015182,6.451613,2,6.451613,facebook,facebook_notification,,,,,,
2025-11-30,2025-11-30,0.580104,35,33,1.060606,16.574402,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2025-11-30,2025-11-30,86.665547,1833,1541,1.189487,47.280713,100,0.866655,5.455537,90,4.909984,facebook,facebook_reels,3.0,51.87,,0.598508,28.888515666666667,0.03333333333333333
2025-11-30,2025-11-30,8.3615,1832,1122,1.632799,4.564138,3,2.787167,0.163755,3,0.163755,facebook,facebook_reels_overlay,5.0,404.51,,48.377684,1.6723,1.6666666666666667
2025-11-30,2025-11-30,12.422228,116,105,1.104762,107.088176,7,1.774604,6.034483,7,6.034483,facebook,facebook_stories,,,,,,
2025-11-30,2025-11-30,1428.386239,23783,16738,1.420899,60.059128,1312,1.088709,5.516545,1071,4.503217,facebook,feed,45.0,1716.31,,1.201573,31.74191642222222,0.04201680672268908
2025-11-30,2025-11-30,4.110737,333,246,1.353659,12.344557,5,0.822147,1.501502,5,1.501502,facebook,instream_video,1.0,27.93,,6.794401,4.110737,0.2
2025-11-30,2025-11-30,8.271484,431,310,1.390323,19.191378,10,0.827148,2.320186,11,2.552204,facebook,marketplace,1.0,4.99,,0.603277,8.271484,0.09090909090909091
2025-11-30,2025-11-30,4.470802,714,234,3.051282,6.261627,0,,0.0,0,,facebook,right_hand_column,,,,,,
2025-11-30,2025-11-30,4.780858,161,152,1.059211,29.694768,12,0.398405,7.453416,12,7.453416,facebook,search,,,,,,
2025-11-30,2025-11-30,73.933263,919,764,1.20288,80.449688,49,1.508842,5.331882,50,5.440696,instagram,feed,3.0,56.93,,0.770019,24.644420999999998,0.06
2025-11-30,2025-11-30,0.090016,3,3,1.0,30.005383,0,,0.0,0,,instagram,instagram_explore,,,,,,
2025-11-30,2025-11-30,0.130023,3,3,1.0,43.341108,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2025-11-30,2025-11-30,20.223628,256,228,1.122807,78.998547,14,1.444545,5.46875,14,5.46875,instagram,instagram_reels,1.0,39.9,,1.97294,20.223628,0.07142857142857142
2025-11-30,2025-11-30,0.040007,1,1,1.0,40.007177,0,,0.0,0,,instagram,instagram_search,,,,,,
2025-11-30,2025-11-30,17.833199,269,212,1.268868,66.29442,11,1.6212,4.089219,11,4.089219,instagram,instagram_stories,1.0,19.95,,1.1187,17.833199,0.09090909090909091
2025-12-01,2025-12-01,1.549764,30,29,1.034483,51.658804,0,,0.0,0,,facebook,facebook_notification,,,,,,
2025-12-01,2025-12-01,0.969852,40,40,1.0,24.246309,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2025-12-01,2025-12-01,111.692999,2252,1813,1.24214,49.597246,108,1.034194,4.795737,97,4.307282,facebook,facebook_reels,8.0,294.76,,2.639019,13.961624875,0.08247422680412371
2025-12-01,2025-12-01,8.488708,1555,974,1.596509,5.458976,1,8.488708,0.064309,1,0.064309,facebook,facebook_reels_overlay,2.0,86.88,,10.234773,4.244354,2.0
2025-12-01,2025-12-01,15.697611,105,96,1.09375,149.501054,5,3.139522,4.761905,5,4.761905,facebook,facebook_stories,,,,,,
2025-12-01,2025-12-01,1871.535129,26086,18167,1.4359,71.744811,1522,1.229655,5.834547,1205,4.619336,facebook,feed,49.0,1565.88,,0.836682,38.19459446938776,0.04066390041493776
2025-12-01,2025-12-01,4.349338,279,213,1.309859,15.589025,2,2.174669,0.716846,2,0.716846,facebook,instream_video,2.0,107.73,,24.769287,2.174669,1.0
2025-12-01,2025-12-01,10.558393,449,301,1.491694,23.515352,6,1.759732,1.336303,6,1.336303,facebook,marketplace,,,,,,
2025-12-01,2025-12-01,5.129219,975,365,2.671233,5.260738,1,5.129219,0.102564,1,0.102564,facebook,right_hand_column,,,,,,
2025-12-01,2025-12-01,10.298432,143,132,1.083333,72.01701,7,1.471205,4.895105,7,4.895105,facebook,search,,,,,,
2025-12-01,2025-12-01,74.43867,804,687,1.170306,92.58541,46,1.618232,5.721393,47,5.845771,instagram,feed,1.0,51.87,,0.696815,74.43867,0.02127659574468085
2025-12-01,2025-12-01,0.039994,2,2,1.0,19.996956,0,,0.0,0,,instagram,instagram_explore,,,,,,
2025-12-01,2025-12-01,0.019997,4,4,1.0,4.999239,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2025-12-01,2025-12-01,26.60595,293,258,1.135659,90.805291,27,0.985406,9.215017,26,8.87372,instagram,instagram_reels,,,,,,
2025-12-01,2025-12-01,0.039994,1,1,1.0,39.993912,0,,0.0,0,,instagram,instagram_search,,,,,,
2025-12-01,2025-12-01,26.60595,239,198,1.207071,111.321968,13,2.046612,5.439331,13,5.439331,instagram,instagram_stories,1.0,59.85,,2.249497,26.60595,0.07692307692307693
2025-12-02,2025-12-02,3.840047,48,48,1.0,80.000973,6,0.640008,12.5,6,12.5,facebook,facebook_notification,,,,,,
2025-12-02,2025-12-02,0.970012,37,37,1.0,26.216535,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2025-12-02,2025-12-02,73.14089,2481,1969,1.26003,29.480407,100,0.731409,4.030633,89,3.587263,facebook,facebook_reels,6.0,128.05,,1.750731,12.190148333333333,0.06741573033707865
2025-12-02,2025-12-02,9.420115,2111,1314,1.606545,4.462394,2,4.710057,0.094742,2,0.094742,facebook,facebook_reels_overlay,3.0,111.72,,11.859728,3.140038333333333,1.5
2025-12-02,2025-12-02,16.600202,115,106,1.084906,144.349583,9,1.844467,7.826087,10,8.695652,facebook,facebook_stories,1.0,39.9,,2.403585,16.600202,0.1
2025-12-02,2025-12-02,1369.856669,27837,21743,1.280274,49.209925,1329,1.030742,4.774221,1044,3.750404,facebook,feed,47.0,1458.47,,1.064688,29.145886574468086,0.045019157088122604
2025-12-02,2025-12-02,4.980061,311,246,1.264228,16.013057,6,0.83001,1.92926,6,1.92926,facebook,instream_video,,,,,,
2025-12-02,2025-12-02,9.400114,515,352,1.463068,18.252649,5,1.880023,0.970874,6,1.165049,facebook,marketplace,,,,,,
2025-12-02,2025-12-02,4.96006,1130,436,2.591743,4.389434,4,1.240015,0.353982,4,0.353982,facebook,right_hand_column,,,,,,
2025-12-02,2025-12-02,8.620105,248,236,1.050847,34.758487,15,0.574674,6.048387,15,6.048387,facebook,search,1.0,31.92,,3.702971,8.620105,0.06666666666666667
2025-12-02,2025-12-02,82.381002,1025,873,1.174112,80.37171,43,1.915837,4.195122,42,4.097561,instagram,feed,4.0,85.85,,1.042109,20.5952505,0.09523809523809523
2025-12-02,2025-12-02,0.200002,5,4,1.25,40.000487,0,,0.0,0,,instagram,instagram_explore,,,,,,
2025-12-02,2025-12-02,0.080001,10,10,1.0,8.000097,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2025-12-02,2025-12-02,33.820412,424,373,1.136729,79.765122,30,1.127347,7.075472,30,7.075472,instagram,instagram_reels,1.0,15.96,,0.471904,33.820412,0.03333333333333333
2025-12-02,2025-12-02,0.130002,4,4,1.0,32.500395,1,0.130002,25.0,1,25.0,instagram,instagram_search,,,,,,
2025-12-02,2025-12-02,25.200307,298,247,1.206478,84.564787,15,1.68002,5.033557,14,4.697987,instagram,instagram_stories,1.0,11.97,,0.474994,25.200307,0.07142857142857142
2025-12-02,2025-12-02,0.04,2,2,1.0,20.000243,0,,0.0,0,,messenger,messenger_stories,,,,,,
2025-12-02,2025-12-02,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2025-12-03,2025-12-03,2.830467,43,43,1.0,65.824816,3,0.943489,6.976744,3,6.976744,facebook,facebook_notification,,,,,,
2025-12-03,2025-12-03,1.250206,66,63,1.047619,18.94252,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2025-12-03,2025-12-03,62.170259,1801,1510,1.192715,34.519855,84,0.740122,4.664076,73,4.053304,facebook,facebook_reels,5.0,199.08,,3.202174,12.4340518,0.0684931506849315
2025-12-03,2025-12-03,8.961479,2266,1565,1.447923,3.954757,8,1.120185,0.353045,8,0.353045,facebook,facebook_reels_overlay,1.0,71.82,,8.014302,8.961479,0.125
2025-12-03,2025-12-03,13.012147,117,110,1.063636,111.214933,8,1.626518,6.837607,8,6.837607,facebook,facebook_stories,,,,,,
2025-12-03,2025-12-03,1400.951179,37791,28777,1.313236,37.071027,1361,1.029354,3.601387,1062,2.810193,facebook,feed,33.0,1421.29,,1.014518,42.45306603030303,0.031073446327683617
2025-12-03,2025-12-03,3.680607,363,260,1.396154,10.139414,3,1.226869,0.826446,2,0.550964,facebook,instream_video,,,,,,
2025-12-03,2025-12-03,7.011157,438,321,1.364486,16.007208,5,1.402231,1.141553,5,1.141553,facebook,marketplace,,,,,,
2025-12-03,2025-12-03,7.871299,1532,612,2.503268,5.137924,6,1.311883,0.391645,6,0.391645,facebook,right_hand_column,1.0,3.99,,0.506905,7.871299,0.16666666666666666
2025-12-03,2025-12-03,9.991649,196,183,1.071038,50.9778,12,0.832637,6.122449,12,6.122449,facebook,search,,,,,,
2025-12-03,2025-12-03,62.310282,935,807,1.158612,66.642013,47,1.325751,5.026738,46,4.919786,instagram,feed,4.0,55.86,,0.896481,15.5775705,0.08695652173913043
2025-12-03,2025-12-03,0.24004,4,3,1.333333,60.009903,0,,0.0,0,,instagram,instagram_explore,,,,,,
2025-12-03,2025-12-03,0.030005,3,3,1.0,10.00165,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2025-12-03,2025-12-03,33.125466,448,397,1.128463,73.940773,34,0.974278,7.589286,31,6.919643,instagram,instagram_reels,1.0,15.96,,0.481805,33.125466,0.03225806451612903
2025-12-03,2025-12-03,22.773758,325,254,1.279528,70.073102,16,1.42336,4.923077,16,4.923077,instagram,instagram_stories,1.0,39.9,,1.752017,22.773758,0.0625
2025-12-03,2025-12-03,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2025-12-04,2025-12-04,0.870107,17,17,1.0,51.182783,2,0.435054,11.764706,2,11.764706,facebook,facebook_notification,,,,,,
2025-12-04,2025-12-04,1.790221,68,65,1.046154,26.326777,3,0.59674,4.411765,2,2.941176,facebook,facebook_profile_feed,,,,,,
2025-12-04,2025-12-04,69.088521,1284,1063,1.207902,53.80726,69,1.001283,5.373832,60,4.672897,facebook,facebook_reels,,,,,,
2025-12-04,2025-12-04,5.200641,1472,1085,1.356682,3.533044,1,5.200641,0.067935,1,0.067935,facebook,facebook_reels_overlay,1.0,41.93,,8.062467,5.200641,1.0
2025-12-04,2025-12-04,17.722186,176,170,1.035294,100.694238,18,0.984566,10.227273,18,10.227273,facebook,facebook_stories,,,,,,
2025-12-04,2025-12-04,1368.948844,37619,27997,1.34368,36.389825,1302,1.05142,3.461017,1020,2.711396,facebook,feed,30.0,1015.14,,0.741547,45.63162813333334,0.029411764705882353
2025-12-04,2025-12-04,3.040375,279,215,1.297674,10.897401,2,1.520188,0.716846,2,0.716846,facebook,instream_video,1.0,107.82,,35.462731,3.040375,0.5
2025-12-04,2025-12-04,10.961352,552,413,1.336562,19.857522,7,1.565907,1.268116,8,1.449275,facebook,marketplace,,,,,,
2025-12-04,2025-12-04,4.930608,1271,520,2.444231,3.879314,5,0.986122,0.393391,5,0.393391,facebook,right_hand_column,1.0,17.97,,3.644581,4.930608,0.2
2025-12-04,2025-12-04,5.830719,164,148,1.108108,35.553166,8,0.72884,4.878049,7,4.268293,facebook,search,,,,,,
